time_truth_sec,pos_east_truth_m,pos_north_truth_m,pos_up_truth_m,vel_east_truth_mps,vel_north_truth_mps,vel_up_truth_mps,yaw_truth_rad,pitch_truth_rad,roll_truth_rad
76.3100000000021,-8.21977467569408,-1.82529566943117,0,0.606309242919354,-2.73036606842002,0,-1.3522805246376,-0,0.0872664625997165
76.3200000000021,-8.2136662471131,-1.85258921001449,0,0.615375349964787,-2.7283370290865,0,-1.34895882036224,-1.6940658945086e-21,0.0872664625997165
76.3300000000021,-8.2074671913277,-1.87986230966729,0,0.624434667137636,-2.72627788607573,0,-1.34563711608687,3.3881317890172e-21,0.0872664625997165
76.3400000000021,-8.20117757673644,-1.90711466746615,0,0.633487094480041,-2.72418866210768,0,-1.34231541181149,5.0821976835258e-21,0.0872664625997165
76.3500000000022,-8.19479747273714,-1.93434598271643,0,0.642532532110132,-2.72206938023425,0,-1.3389937075361,-0,0.0872664625997165
76.3600000000022,-8.18832694972597,-1.96155595495574,0,0.65157088022319,-2.71992006383898,0,-1.33567200326069,3.3881317890172e-21,0.0872664625997165
76.3700000000022,-8.18176607909682,-1.98874428395716,0,0.660602039092711,-2.7177407366368,0,-1.33235029898526,1.6940658945086e-21,0.0872664625997165
76.3800000000022,-8.17511493324042,-2.01591066973261,0,0.669625909071524,-2.71553142267377,0,-1.32902859470981,1.6940658945086e-21,0.0872664625997165
76.3900000000022,-8.16837358554358,-2.04305481253603,0,0.678642390592853,-2.71329214632682,0,-1.32570689043435,1.6940658945086e-21,0.0872664625997165
76.4000000000022,-8.16154211038838,-2.07017641286687,0,0.687651384171472,-2.71102293230347,0,-1.32238518615886,1.6940658945086e-21,0.0872664625997165
76.4100000000022,-8.15462058315131,-2.09727517147328,0,0.696652790404768,-2.70872380564156,0,-1.31906348188336,1.6940658945086e-21,0.0872664625997165
76.4200000000022,-8.1476090802025,-2.12435078935544,0,0.705646509973841,-2.70639479170901,0,-1.31574177760783,-0,0.0872664625997165
76.4300000000022,-8.14050767890483,-2.15140296776889,0,0.714632443644614,-2.70403591620345,0,-1.31242007333228,1.6940658945086e-21,0.0872664625997165
76.4400000000022,-8.13331645761309,-2.1784314082277,0,0.72361049226889,-2.70164720515205,0,-1.3090983690567,1.6940658945086e-21,0.0872664625997165
76.4500000000022,-8.12603549567315,-2.20543581250795,0,0.732580556785501,-2.69922868491114,0,-1.30577666478109,1.6940658945086e-21,0.0872664625997165
76.4600000000022,-8.11866487342099,-2.23241588265089,0,0.741542538221364,-2.69678038216597,0,-1.30245496050546,-0,0.0872664625997165
76.4700000000022,-8.11120467218194,-2.25937132096628,0,0.750496337692582,-2.6943023239304,0,-1.2991332562298,1.6940658945086e-21,0.0872664625997165
76.4800000000022,-8.10365497426967,-2.28630183003566,0,0.759441856405536,-2.69179453754661,0,-1.29581155195411,-0,0.0872664625997165
76.4900000000022,-8.09601586298536,-2.31320711271564,0,0.768378995657983,-2.68925705068478,0,-1.29248984767839,1.6940658945086e-21,0.0872664625997165
76.5000000000022,-8.08828742261674,-2.3400868721411,0,0.777307656840109,-2.6866898913428,0,-1.28916814340263,3.3881317890172e-21,0.0872664625997165
76.5100000000022,-8.08046973843718,-2.36694081172863,0,0.786227741435674,-2.68409308784596,0,-1.28584643912684,3.3881317890172e-21,0.0872664625997165
76.5200000000022,-8.07256289670473,-2.39376863517966,0,0.795139151023057,-2.68146666884664,0,-1.28252473485101,1.6940658945086e-21,0.0872664625997165
76.5300000000022,-8.06456698466117,-2.42057004648381,0,0.804041787276358,-2.67881066332397,0,-1.27920303057515,-0,0.0872664625997165
76.5400000000023,-8.05648209053108,-2.44734474992208,0,0.812935551966475,-2.67612510058356,0,-1.27588132629925,-0,0.0872664625997165
76.5500000000023,-8.04830830352082,-2.47409245007018,0,0.821820346962198,-2.67341001025711,0,-1.27255962202332,1.6940658945086e-21,0.0872664625997165
76.5600000000023,-8.04004571381759,-2.50081285180178,0,0.830696074231281,-2.67066542230215,0,-1.26923791774734,1.6940658945086e-21,0.0872664625997165
76.5700000000023,-8.0316944125884,-2.52750566029173,0,0.839562635841532,-2.66789136700165,0,-1.26591621347132,-0,0.0872664625997165
76.5800000000023,-8.02325449197907,-2.55417058101933,0,0.848419933961879,-2.66508787496375,0,-1.26259450919526,3.3881317890172e-21,0.0872664625997165
76.5900000000023,-8.01472604511323,-2.58080731977163,0,0.857267870863488,-2.66225497712135,0,-1.25927280491915,1.6940658945086e-21,0.0872664625997164
76.6000000000023,-8.00610916609128,-2.6074155826466,0,0.866106348920775,-2.65939270473179,0,-1.255951100643,1.6940658945086e-21,0.0872664625997165
76.6100000000023,-7.99740394998937,-2.63399507605639,0,0.874935270612377,-2.65650108937654,0,-1.2526293963668,-0,0.0872664625997165
76.6200000000023,-7.9886104928583,-2.6605455067306,0,0.883754538522507,-2.65358016296097,0,-1.24930769209057,-0,0.0872664625997165
76.6300000000023,-7.97972889172256,-2.68706658171948,0,0.89256405534192,-2.65062995771375,0,-1.2459859878143,1.6940658945086e-21,0.0872664625997165
76.6400000000023,-7.97075924457911,-2.71355800839726,0,0.901363723868988,-2.64765050618657,0,-1.24266428353799,-1.6940658945086e-21,0.0872664625997165
76.6500000000023,-7.96170165039647,-2.74001949446519,0,0.910153447010711,-2.64464184125384,0,-1.23934257926166,3.3881317890172e-21,0.0872664625997165
76.6600000000023,-7.95255620911346,-2.76645074795497,0,0.918933127783859,-2.6416039961123,0,-1.23602087498531,1.6940658945086e-21,0.0872664625997165
76.6700000000023,-7.94332302163826,-2.7928514772318,0,0.92770266931597,-2.63853700428064,0,-1.23269917070894,-3.3881317890172e-21,0.0872664625997165
76.6800000000023,-7.93400218984716,-2.81922139099772,0,0.936461974846483,-2.63544089959917,0,-1.22937746643256,-0,0.0872664625997165
76.6900000000023,-7.92459381658349,-2.84556019829482,0,0.945210947727779,-2.63231571622941,0,-1.22605576215617,-0,0.0872664625997165
76.7000000000023,-7.91509800565654,-2.8718676085083,0,0.953949491426219,-2.62916148865371,0,-1.22273405787977,3.3881317890172e-21,0.0872664625997165
76.7100000000023,-7.90551486184031,-2.89814333136986,0,0.962677509523262,-2.62597825167492,0,-1.21941235360338,-0,0.0872664625997165
76.7200000000023,-7.89584449087243,-2.92438707696084,0,0.971394905716497,-2.62276604041594,0,-1.21609064932699,-1.6940658945086e-21,0.0872664625997165
76.7300000000023,-7.88608699945295,-2.95059855571537,0,0.980101583820708,-2.61952489031939,0,-1.21276894505062,-1.6940658945086e-21,0.0872664625997165
76.7400000000024,-7.8762424952432,-2.97677747842366,0,0.988797447768953,-2.61625483714716,0,-1.20944724077425,5.0821976835258e-21,0.0872664625997164
76.7500000000024,-7.86631108686458,-3.00292355623501,0,0.997482401613581,-2.61295591698008,0,-1.20612553649791,-0,0.0872664625997165
76.7600000000024,-7.85629288389737,-3.02903650066126,0,1.00615634952735,-2.60962816621747,0,-1.20280383222159,3.3881317890172e-21,0.0872664625997165
76.7700000000024,-7.8461879968795,-3.05511602357976,0,1.01481919580443,-2.60627162157678,0,-1.1994821279453,3.3881317890172e-21,0.0872664625997165
76.7800000000024,-7.83599653730535,-3.08116183723664,0,1.02347084486151,-2.60288632009314,0,-1.19616042366904,5.0821976835258e-21,0.0872664625997165
76.7900000000024,-7.82571861762454,-3.10717365424997,0,1.03211120123881,-2.59947229911897,0,-1.19283871939282,1.6940658945086e-21,0.0872664625997165
76.8000000000024,-7.81535435124063,-3.13315118761294,0,1.04074016960114,-2.59602959632361,0,-1.18951701511665,3.3881317890172e-21,0.0872664625997165
76.8100000000024,-7.80490385250993,-3.15909415069698,0,1.04935765473899,-2.59255824969283,0,-1.18619531084052,-0,0.0872664625997165
76.8200000000024,-7.79436723674021,-3.185002257255,0,1.05796356156952,-2.58905829752846,0,-1.18287360656444,6.7762635780344e-21,0.0872664625997165
76.8300000000024,-7.78374462018942,-3.21087522142449,0,1.06655779513767,-2.58552977844796,0,-1.17955190228841,-1.6940658945086e-21,0.0872664625997165
76.8400000000024,-7.77303612006443,-3.23671275773067,0,1.07514026061716,-2.58197273138399,0,-1.17623019801245,-0,0.0872664625997165
76.8500000000024,-7.7622418545197,-3.2625145810897,0,1.08371086331157,-2.57838719558396,0,-1.17290849373656,1.6940658945086e-21,0.0872664625997165
76.8600000000024,-7.75136194265604,-3.28828040681176,0,1.09226950865535,-2.57477321060964,0,-1.16958678946073,3.3881317890172e-21,0.0872664625997165
76.8700000000024,-7.7403965045192,-3.31400995060424,0,1.10081610221492,-2.57113081633668,0,-1.16626508518498,-0,0.0872664625997165
76.8800000000024,-7.72934566109868,-3.3397029285748,0,1.10935054968964,-2.56746005295422,0,-1.16294338090931,1.6940658945086e-21,0.0872664625997165
76.8900000000024,-7.71820953432626,-3.36535905723461,0,1.11787275691289,-2.56376096096439,0,-1.15962167663372,-0,0.0872664625997165
76.9000000000024,-7.70698824707471,-3.39097805350142,0,1.12638262985313,-2.56003358118188,0,-1.15629997235822,-0,0.0872664625997165
76.9100000000024,-7.69568192315646,-3.4165596347027,0,1.13488007461489,-2.55627795473354,0,-1.15297826808281,3.3881317890172e-21,0.0872664625997165
76.9200000000024,-7.68429068732221,-3.44210351857867,0,1.14336499743984,-2.55249412305784,0,-1.1496565638075,3.3881317890172e-21,0.0872664625997165
76.9300000000025,-7.67281466525952,-3.46760942328559,0,1.15183730470782,-2.5486821279045,0,-1.1463348595323,3.3881317890172e-21,0.0872664625997165
76.9400000000025,-7.66125398359151,-3.49307706739869,0,1.16029690293784,-2.54484201133395,0,-1.1430131552572,-0,0.0872664625997165
76.9500000000025,-7.64960876987536,-3.51850616991544,0,1.16874369878916,-2.54097381571693,0,-1.13969145098221,1.6940658945086e-21,0.0872664625997165
76.9600000000025,-7.637879152601,-3.54389645025846,0,1.17717759906229,-2.53707758373399,0,-1.13636974670734,-0,0.0872664625997165
76.9700000000025,-7.62606526118958,-3.56924762827885,0,1.18559851070004,-2.53315335837502,0,-1.13304804243259,-0,0.0872664625997165
76.9800000000025,-7.61416722599216,-3.59455942425904,0,1.19400634078852,-2.52920118293877,0,-1.12972633815796,3.3881317890172e-21,0.0872664625997165
76.9900000000025,-7.6021851782882,-3.61983155891606,0,1.20240099655816,-2.52522110103241,0,-1.12640463388347,1.6940658945086e-21,0.0872664625997165
77.0000000000025,-7.59011925028414,-3.6450637534045,0,1.21078238538479,-2.521213156571,0,-1.1230829296091,1.6940658945086e-21,0.0872664625997165
77.0100000000025,-7.57796957511191,-3.67025572931969,0,1.2191504147906,-2.51717739377705,0,-1.11976122533488,1.6940658945086e-21,0.0872664625997165
77.0200000000025,-7.56573628682751,-3.69540720870069,0,1.22750499244518,-2.51311385717997,0,-1.1164395210608,1.6940658945086e-21,0.0872664625997165
77.0300000000025,-7.55341952040946,-3.72051791403338,0,1.23584602616656,-2.50902259161566,0,-1.11311781678687,1.6940658945086e-21,0.0872664625997165
77.0400000000025,-7.54101941175739,-3.74558756825358,0,1.24417342392221,-2.50490364222595,0,-1.1097961125131,3.3881317890172e-21,0.0872664625997165
77.0500000000025,-7.52853609769051,-3.77061589474997,0,1.25248709383002,-2.50075705445814,0,-1.10647440823948,-0,0.0872664625997165
77.0600000000025,-7.51596971594606,-3.79560261736732,0,1.2607869441594,-2.49658287406445,0,-1.10315270396602,-0,0.0872664625997165
77.0700000000025,-7.50332040517786,-3.82054746040935,0,1.26907288333219,-2.49238114710161,0,-1.09983099969273,3.3881317890172e-21,0.0872664625997165
77.0800000000025,-7.49058830495469,-3.84545014864197,0,1.27734481992431,-2.48815191993047,0,-1.09650929541961,-1.6940658945086e-21,0.0872664625997165
77.0900000000025,-7.47777355575888,-3.87031040729613,0,1.28560266266581,-2.48389523921445,0,-1.09318759114664,5.0821976835258e-21,0.0872664625997165
77.1000000000025,-7.4648762989846,-3.895127962071,0,1.29384632044206,-2.47961115192049,0,-1.08986588687381,3.3881317890172e-21,0.0872664625997165
77.1100000000025,-7.45189667693645,-3.91990253913683,0,1.30207570229491,-2.47529970531795,0,-1.08654418260111,1.6940658945086e-21,0.0872664625997165
77.1200000000025,-7.43883483282779,-3.94463386513821,0,1.31029071742376,-2.47096094697808,0,-1.08322247832851,3.3881317890172e-21,0.0872664625997165
77.1300000000026,-7.42569091077919,-3.96932166719686,0,1.31849127518654,-2.46659492477345,0,-1.079900774056,1.6940658945086e-21,0.0872664625997165
77.1400000000026,-7.41246505581689,-3.99396567291471,0,1.32667728510064,-2.4622016868775,0,-1.07657906978355,3.3881317890172e-21,0.0872664625997165
77.1500000000026,-7.39915741387108,-4.01856561037701,0,1.33484865684403,-2.45778128176392,0,-1.07325736551116,3.3881317890172e-21,0.0872664625997165
77.1600000000026,-7.38576813177445,-4.04312120815515,0,1.34300530025614,-2.45333375820618,0,-1.06993566123881,5.0821976835258e-21,0.0872664625997165
77.1700000000026,-7.37229735726041,-4.06763219530987,0,1.35114712533897,-2.44885916527694,0,-1.06661395696647,-0,0.0872664625997165
77.1800000000026,-7.35874523896156,-4.09209830139402,0,1.35927404225797,-2.44435755234755,0,-1.06329225269414,1.6940658945086e-21,0.0872664625997165
77.1900000000026,-7.34511192640802,-4.11651925645572,0,1.3673859613431,-2.43982896908751,0,-1.05997054842179,3.3881317890172e-21,0.0872664625997165
77.2000000000026,-7.33139757002582,-4.14089479104122,0,1.3754827930898,-2.43527346546387,0,-1.0566488441494,1.6940658945086e-21,0.0872664625997165
77.2100000000026,-7.31760232113516,-4.16522463619798,0,1.38356444815997,-2.43069109174073,0,-1.05332713987697,-1.6940658945086e-21,0.0872664625997164
77.2200000000026,-7.30372633194879,-4.18950852347757,0,1.39163083738299,-2.42608189847867,0,-1.05000543560447,1.6940658945086e-21,0.0872664625997165
77.2300000000026,-7.28976975557033,-4.21374618493862,0,1.39968187175666,-2.42144593653418,0,-1.04668373133188,-0,0.0872664625997165
77.2400000000026,-7.2757327459926,-4.2379373531498,0,1.40771746244819,-2.4167832570591,0,-1.04336202705919,1.6940658945086e-21,0.0872664625997165
77.2500000000026,-7.26161545809585,-4.26208176119284,0,1.41573752079523,-2.41209391150009,0,-1.04004032278639,3.3881317890172e-21,0.0872664625997165
77.2600000000026,-7.24741804764614,-4.28617914266534,0,1.42374195830677,-2.40737795159801,0,-1.03671861851345,1.6940658945086e-21,0.0872664625997164
77.2700000000026,-7.23314067129358,-4.31022923168376,0,1.43173068666416,-2.40263542938738,0,-1.03339691424035,5.0821976835258e-21,0.0872664625997165
77.2800000000026,-7.21878348657054,-4.33423176288646,0,1.43970361772211,-2.39786639719581,0,-1.03007520996708,3.3881317890172e-21,0.0872664625997165
77.2900000000026,-7.20434665189003,-4.35818647143648,0,1.44766066350962,-2.39307090764342,0,-1.02675350569363,1.6940658945086e-21,0.0872664625997164
77.3000000000026,-7.1898303265439,-4.38209309302449,0,1.45560173623092,-2.38824901364223,0,-1.02343180141997,-0,0.0872664625997165
77.3100000000026,-7.17523467070104,-4.40595136387183,0,1.46352674826656,-2.3834007683956,0,-1.02011009714609,-0,0.0872664625997165
77.3200000000027,-7.16055984540567,-4.42976102073322,0,1.47143561217423,-2.37852622539768,0,-1.01678839287197,3.3881317890172e-21,0.0872664625997165
77.3300000000027,-7.14580601257553,-4.45352180089989,0,1.47932824068985,-2.37362543843272,0,-1.01346668859759,5.0821976835258e-21,0.0872664625997165
77.3400000000027,-7.13097333500013,-4.47723344220223,0,1.48720454672841,-2.36869846157461,0,-1.01014498432294,-0,0.0872664625997165
77.3500000000027,-7.11606197633891,-4.50089568301293,0,1.49506444338507,-2.36374534918615,0,-1.006823280048,3.3881317890172e-21,0.0872664625997165
77.3600000000027,-7.10107210111946,-4.52450826224968,0,1.50290784393599,-2.35876615591854,0,-1.00350157577275,1.6940658945086e-21,0.0872664625997165
77.3700000000027,-7.08600387473569,-4.54807091937816,0,1.51073466183938,-2.35376093671075,0,-1.00017987149717,3.3881317890172e-21,0.0872664625997164
77.3800000000027,-7.07085746344604,-4.57158339441483,0,1.51854481073639,-2.34872974678891,0,-0.996858167221253,5.0821976835258e-21,0.0872664625997165
77.3900000000027,-7.05563303437157,-4.59504542792992,0,1.52633820445213,-2.3436726416657,0,-0.993536462944975,3.3881317890172e-21,0.0872664625997164
77.4000000000027,-7.04033075549423,-4.61845676105013,0,1.53411475699652,-2.33858967713973,0,-0.990214758668321,1.6940658945086e-21,0.0872664625997165
77.4100000000027,-7.0249507956549,-4.64181713546164,0,1.54187438256536,-2.33348090929496,0,-0.986893054391272,3.3881317890172e-21,0.0872664625997165
77.4200000000027,-7.00949332455157,-4.66512629341286,0,1.54961699554119,-2.32834639450003,0,-0.983571350113813,1.6940658945086e-21,0.0872664625997165
77.4300000000027,-6.99395851273748,-4.68838397771732,0,1.55734251049427,-2.3231861894077,0,-0.980249645835924,3.3881317890172e-21,0.0872664625997165
77.4400000000027,-6.97834653161924,-4.71158993175647,0,1.56505084218349,-2.31800035095415,0,-0.976927941557591,1.6940658945086e-21,0.0872664625997165
77.4500000000027,-6.96265755345487,-4.73474389948258,0,1.57274190555738,-2.31278893635841,0,-0.973606237278794,3.3881317890172e-21,0.0872664625997165
77.4600000000027,-6.94689175135201,-4.7578456254215,0,1.58041561575497,-2.30755200312171,0,-0.970284532999517,5.0821976835258e-21,0.0872664625997165
77.4700000000027,-6.93104929926593,-4.78089485467548,0,1.58807188810676,-2.30228960902685,0,-0.966962828719743,3.3881317890172e-21,0.0872664625997164
77.4800000000027,-6.91513037199763,-4.80389133292604,0,1.59571063813568,-2.29700181213755,0,-0.963641124439455,1.6940658945086e-21,0.0872664625997165
77.4900000000027,-6.89913514519191,-4.82683480643673,0,1.60333178155797,-2.2916886707978,0,-0.960319420158635,1.6940658945086e-21,0.0872664625997165
77.5000000000027,-6.88306379533546,-4.8497250220559,0,1.61093523428414,-2.28635024363127,0,-0.956997715877267,3.3881317890172e-21,0.0872664625997165
77.5100000000027,-6.86691649975487,-4.87256172721959,0,1.61852091241991,-2.28098658954061,0,-0.953676011595332,3.3881317890172e-21,0.0872664625997165
77.5200000000028,-6.85069343661469,-4.89534466995424,0,1.6260887322671,-2.27559776770679,0,-0.950354307312814,4.2351647362715e-21,0.0872664625997165
77.5300000000028,-6.83439478491549,-4.91807359887945,0,1.63363861032459,-2.27018383758853,0,-0.947032603029696,1.6940658945086e-21,0.0872664625997165
77.5400000000028,-6.81802072449186,-4.94074826321082,0,1.64117046328921,-2.26474485892154,0,-0.94371089874596,1.6940658945086e-21,0.0872664625997164
77.5500000000028,-6.80157143601039,-4.96336841276272,0,1.64868420805549,-2.25928089171733,0,-0.940389194461593,-2.5410988417629e-21,0.0872664625997164
77.5600000000028,-6.78504710096776,-4.98593379795102,0,1.65617976171745,-2.25379199626563,0,-0.937067490176625,8.470329472543e-22,0.0872664625997165
77.5700000000028,-6.76844790168873,-5.00844416979577,0,1.6636570415716,-2.24827823313009,0,-0.933745785891121,-0,0.0872664625997165
77.5800000000028,-6.75177402132403,-5.03089927992412,0,1.67111596511582,-2.24273966314799,0,-0.930424081605144,-8.470329472543e-22,0.0872664625997165
77.5900000000028,-6.73502564384845,-5.05329888057293,0,1.67855645005055,-2.2371763474303,0,-0.927102377318758,-0,0.0872664625997165
77.6000000000028,-6.71820295405872,-5.07564272459154,0,1.68597841427964,-2.23158834736106,0,-0.923780673032028,-0,0.0872664625997165
77.6100000000028,-6.70130613757153,-5.09793056544448,0,1.69338177591133,-2.22597572459666,0,-0.920458968745018,-8.470329472543e-22,0.0872664625997165
77.6200000000028,-6.68433538082145,-5.12016215721424,0,1.7007664532591,-2.22033854106515,0,-0.917137264457792,-1.6940658945086e-21,0.0872664625997164
77.6300000000028,-6.6672908710589,-5.14233725460389,0,1.70813236484257,-2.2146768589656,0,-0.913815560170414,-0,0.0872664625997164
77.6400000000028,-6.65017279634807,-5.16445561293988,0,1.71547942938843,-2.20899074076739,0,-0.910493855882948,-1.6940658945086e-21,0.0872664625997165
77.6500000000028,-6.63298134556481,-5.1865169881747,0,1.72280756583134,-2.2032802492095,0,-0.907172151595458,-8.470329472543e-22,0.0872664625997165
77.6600000000028,-6.61571670839464,-5.20852113688955,0,1.73011669331477,-2.19754544729986,0,-0.903850447308009,2.5410988417629e-21,0.0872664625997165
77.6700000000028,-6.59837907533055,-5.2304678162971,0,1.73740673119197,-2.19178639831461,0,-0.900528743020665,-8.470329472543e-22,0.0872664625997165
77.6800000000028,-6.58096863767094,-5.25235678424408,0,1.7446775990268,-2.18600316579746,0,-0.89720703873349,8.470329472543e-22,0.0872664625997165
77.6900000000028,-6.56348558751757,-5.27418779921398,0,1.75192921659462,-2.18019581355893,0,-0.893885334446547,8.470329472543e-22,0.0872664625997164
77.7000000000028,-6.54593011777332,-5.29596062032977,0,1.75916150388321,-2.17436440567566,0,-0.890563630159903,8.470329472543e-22,0.0872664625997165
77.7100000000029,-6.52830242214018,-5.31767500735646,0,1.76637438109365,-2.16850900648974,0,-0.887241925873619,8.470329472543e-22,0.0872664625997165
77.7200000000029,-6.510602695117,-5.3393307207039,0,1.77356776864115,-2.16262968060795,0,-0.883920221587761,8.470329472543e-22,0.0872664625997165
77.7300000000029,-6.49283113199747,-5.3609275214292,0,1.780741587156,-2.15672649290108,0,-0.880598517302393,8.470329472543e-22,0.0872664625997165
77.7400000000029,-6.47498792886783,-5.38246517123961,0,1.78789575748438,-2.15079950850321,0,-0.877276813017578,2.5410988417629e-21,0.0872664625997165
77.7500000000029,-6.45707328260486,-5.40394343249495,0,1.79503020068927,-2.14484879281098,0,-0.873955108733382,2.5410988417629e-21,0.0872664625997165
77.7600000000029,-6.43908739087353,-5.42536206821037,0,1.80214483805132,-2.13887441148287,0,-0.870633404449867,8.470329472543e-22,0.0872664625997164
77.7700000000029,-6.42103045212499,-5.44672084205887,0,1.80923959106971,-2.13287643043848,0,-0.867311700167099,1.6940658945086e-21,0.0872664625997165
77.7800000000029,-6.40290266559423,-5.468019518374,0,1.81631438146302,-2.1268549158578,0,-0.863989995885142,8.470329472543e-22,0.0872664625997165
77.7900000000029,-6.38470423129802,-5.48925786215237,0,1.82336913117008,-2.12080993418051,0,-0.860668291604059,8.470329472543e-22,0.0872664625997165
77.8000000000029,-6.36643535003258,-5.51043563905629,0,1.83040376235087,-2.11474155210517,0,-0.857346587323915,8.470329472543e-22,0.0872664625997165
77.8100000000029,-6.34809622337148,-5.53155261541634,0,1.83741819738732,-2.10864983658858,0,-0.854024883044775,4.2351647362715e-21,0.0872664625997165
77.8200000000029,-6.32968705366331,-5.55260855823396,0,1.84441235888421,-2.10253485484496,0,-0.850703178766701,3.3881317890172e-21,0.0872664625997165
77.8300000000029,-6.31120804402951,-5.57360323518404,0,1.85138616967002,-2.09639667434526,0,-0.847381474489758,-8.470329472543e-22,0.0872664625997165
77.8400000000029,-6.29265939836212,-5.59453641461742,0,1.85833955279777,-2.09023536281641,0,-0.844059770214011,2.5410988417629e-21,0.0872664625997165
77.8500000000029,-6.2740413213215,-5.61540786556353,0,1.86527243154587,-2.08405098824052,0,-0.840738065939524,8.470329472543e-22,0.0872664625997165
77.8600000000029,-6.25535401833412,-5.63621735773286,0,1.87218472941898,-2.07784361885422,0,-0.83741636166636,2.5410988417629e-21,0.0872664625997165
77.8700000000029,-6.23659769559027,-5.65696466151954,0,1.87907637014881,-2.07161332314782,0,-0.834094657394585,3.3881317890172e-21,0.0872664625997165
77.8800000000029,-6.21777256004175,-5.6776495480039,0,1.88594727769506,-2.0653601698646,0,-0.830772953124261,2.5410988417629e-21,0.0872664625997165
77.8900000000029,-6.19887881939968,-5.6982717889549,0,1.89279737624611,-2.05908422800007,0,-0.827451248855454,-0,0.0872664625997165
77.9000000000029,-6.1799166821321,-5.71883115683277,0,1.89962659022002,-2.05278556680116,0,-0.824129544588227,-0,0.0872664625997165
77.910000000003,-6.16088635746172,-5.73932742479145,0,1.90643484426522,-2.04646425576547,0,-0.820807840322645,-0,0.0872664625997165
77.920000000003,-6.14178805536363,-5.75976036668111,0,1.91322206326146,-2.04012036464053,0,-0.817486136058772,2.5410988417629e-21,0.0872664625997165
77.930000000003,-6.12262198656296,-5.78012975705061,0,1.91998817232054,-2.033753963423,0,-0.814164431796671,8.470329472543e-22,0.0872664625997165
77.940000000003,-6.10338836253253,-5.80043537115008,0,1.92673309678722,-2.02736512235792,0,-0.810842727536408,1.6940658945086e-21,0.0872664625997165
77.950000000003,-6.0840873954906,-5.82067698493324,0,1.93345676223996,-2.02095391193792,0,-0.807521023278046,1.6940658945086e-21,0.0872664625997165
77.960000000003,-6.06471929839842,-5.8408543750601,0,1.94015909449182,-2.01452040290244,0,-0.804199319021649,8.470329472543e-22,0.0872664625997165
77.970000000003,-6.04528428495795,-5.86096731889918,0,1.94684001959125,-2.00806466623697,0,-0.800877614767281,-1.6940658945086e-21,0.0872664625997165
77.980000000003,-6.02578256960949,-5.88101559453017,0,1.95349946382287,-2.00158677317224,0,-0.797555910515008,5.0821976835258e-21,0.0872664625997165
77.990000000003,-6.00621436752932,-5.90099898074621,0,1.96013735370834,-1.99508679518346,0,-0.794234206264893,3.3881317890172e-21,0.0872664625997165
78.000000000003,-5.98657989462728,-5.92091725705649,0,1.96675361600713,-1.9885648039895,0,-0.790912502016999,-0,0.0872664625997165
78.010000000003,-5.96687936754447,-5.94077020368852,0,1.97334817771733,-1.98202087155214,0,-0.787590797771391,-0,0.0872664625997165
78.020000000003,-5.94711300365079,-5.96055760159071,0,1.97992096607869,-1.97545507007647,0,-0.784269093528132,2.5410988417629e-21,0.0872664625997165
78.030000000003,-5.92728102104245,-5.98027923243471,0,1.98647190857631,-1.96886747200281,0,-0.780947389287171,1.6940658945086e-21,0.0872664625997165
78.040000000003,-5.90738363853976,-5.9999348786177,0,1.99300093292721,-1.96225815001136,0,-0.777625685048282,2.5410988417629e-21,0.0872664625997165
78.050000000003,-5.88742107568454,-6.01952432326496,0,1.99950796709198,-1.95562717702738,0,-0.774303980811227,1.6940658945086e-21,0.0872664625997165
78.060000000003,-5.86739355273786,-6.03904735023216,0,2.00599293927381,-1.94897462621504,0,-0.770982276575766,8.470329472543e-22,0.0872664625997165
78.070000000003,-5.84730129067752,-6.05850374410783,0,2.01245577791935,-1.9423005709766,0,-0.767660572341659,1.6940658945086e-21,0.0872664625997165
78.080000000003,-5.82714451119563,-6.07789329021572,0,2.01889641171944,-1.93560508495157,0,-0.764338868108667,8.470329472543e-22,0.0872664625997165
78.090000000003,-5.80692343669617,-6.09721577461715,0,2.02531476960992,-1.92888824201595,0,-0.76101716387655,-2.5410988417629e-21,0.0872664625997164
78.100000000003,-5.78663829029253,-6.11647098411338,0,2.03171078077243,-1.92215011628137,0,-0.75769545964507,-0,0.0872664625997165
78.1100000000031,-5.76628929580506,-6.13565870624794,0,2.03808437463516,-1.91539078209428,0,-0.754373755413986,1.6940658945086e-21,0.0872664625997165
78.1200000000031,-5.74587667775859,-6.15477872930901,0,2.04443548087367,-1.90861031403517,0,-0.75105205118306,-0,0.0872664625997165
78.1300000000031,-5.72540066137994,-6.17383084233176,0,2.05076402941162,-1.90180878691768,0,-0.747730346952051,8.470329472543e-22,0.0872664625997165
78.1400000000031,-5.70486147259546,-6.19281483510065,0,2.05706995042157,-1.89498627578782,0,-0.74440864272072,-8.470329472543e-22,0.0872664625997165
78.1500000000031,-5.68425933802852,-6.21173049815174,0,2.06335317432576,-1.88814285592314,0,-0.741086938488829,8.470329472543e-22,0.0872664625997165
78.1600000000031,-5.66359448499706,-6.23057762277501,0,2.06961363179683,-1.88127860283191,0,-0.737765234256137,-0,0.0872664625997165
78.1700000000031,-5.64286714151097,-6.24935600101673,0,2.07585125375865,-1.87439359225222,0,-0.734443530022404,-8.470329472543e-22,0.0872664625997165
