time_gps_sec,pos_east_m,pos_north_m,pos_up_m,vel_east_mps,vel_north_mps,vel_up_mps
53.089999999998,-2.78011159717154,7.49672408890747,-0.333010340300206,-2.69382673238935,-1.01350728929196,-0.0564882543579161
53.189999999998,-3.08587289329812,7.54230133779796,0.508199034067985,-2.72544068485715,-1.12931075893381,-0.0440328837076292
53.289999999998,-3.50521379368656,7.48035188750005,0.160972250434753,-2.64312086758808,-1.19961313107527,-0.00470989143148377
53.3899999999979,-3.88800568486691,7.66871912039001,-0.0119000023275646,-2.69627694757291,-1.33579990740501,0.0413187836957182
53.4899999999979,-3.6966701880603,8.46075633253716,0.196510013002154,-2.56260401154174,-1.37517460886744,0.0123843013961323
53.5899999999979,-3.87168765117078,7.50441804283181,0.0128096191167799,-2.51342695791001,-1.45838960251175,-0.0229844999035556
53.6899999999979,-4.56069063425368,6.97013889364953,0.298103498104211,-2.44633429536816,-1.53093724569,0.0153025142221476
53.7899999999979,-4.61885908957199,7.00020407507377,-0.772687315200272,-2.42696794212433,-1.63554398267641,-0.00593403430386608
53.8899999999978,-5.42738476857351,6.50335181739311,0.254848922412094,-2.40424073921171,-1.7372320719428,-0.0406471027337304
53.9899999999978,-5.09205668367412,6.42856079256946,0.321493767011162,-2.2561130055347,-1.74600037678355,-0.0241197563995582
54.0899999999978,-5.11273843371416,6.76438865605643,0.31875903792232,-2.23255072144364,-1.84416374390231,-0.0495183438815983
54.1899999999978,-5.15053075227897,6.81134109715832,0.241484534735974,-2.22236673622101,-1.96656376134502,-0.33292125757334
54.2899999999978,-5.4216520757941,5.86004461799244,-0.238349577602747,-2.18137404401233,-2.06386939816626,-0.0467189400468844
54.3899999999977,-6.45736725540329,5.48797379805481,-0.45585315973014,-2.08582991743457,-2.10878031179306,-0.133948097751043
54.4899999999977,-5.6730364755776,5.97934546043037,-0.201995464232567,-2.00100467746257,-2.16397915885228,0.0794010092289134
54.5899999999977,-5.83424987601657,5.64235322375475,0.252431890736517,-1.91810245809225,-2.2164201108944,0.108343043447553
54.6899999999977,-6.59067860480195,5.07817643692746,-0.466426811371747,-1.88497899779345,-2.33013867096788,-0.084208157544585
54.7899999999977,-6.80139904499242,5.58288522548502,0.181002138923105,-1.7281894480719,-2.28602754478661,0.0183650404247874
54.8899999999976,-7.16008426182688,4.87058625721124,-0.220533262197677,-1.68338141988986,-2.39470810439478,-0.0520655320547512
54.9899999999976,-7.1639911834383,4.58237770845956,-0.39896733798534,-1.58463519119554,-2.42026218632639,0.137329784417613
55.0899999999976,-6.44877265050858,4.5448060189245,-0.636726157930497,-1.57111201666801,-2.57622702154269,0.282105304480322
55.1899999999976,-7.976128747148,4.05664244514028,0.352914139437672,-1.49516449078373,-2.6556617797647,-0.0326064545801659
55.2899999999976,-7.28412517743166,3.48797920024411,0.710638935486969,-1.34100314073263,-2.57202804000735,0.10727324224665
55.3899999999975,-7.93079726422028,3.43109013971661,0.0255510181143848,-1.30037944553366,-2.71229310945979,-0.0706512579695454
55.4899999999975,-7.75951410132995,3.52602178646449,-0.52203606181294,-1.15272886016342,-2.62303268659681,-0.0901399407791443
55.5899999999975,-8.2563357160638,3.03890444042892,-0.273217643801871,-1.1249749809659,-2.80862752630967,-0.0752956834437081
55.6899999999975,-9.03308333105271,3.26127702343864,-0.332860317271951,-0.98932402522576,-2.72920558023477,-0.00352564768003963
55.7899999999975,-7.87534618453606,2.62967151854726,0.356869094814357,-0.890236384179625,-2.72053196871514,0.0177959095167296
55.8899999999974,-8.08104478962142,2.37453284143112,-0.517452815738324,-0.799821307754726,-2.7718546696696,-0.181759483260335
55.9899999999974,-7.36513431178967,2.35095873106391,0.589039902943369,-0.70359482993392,-2.77222208551531,0.00640479860164931
56.0899999999974,-7.66627501076224,1.67693364780744,-0.0761722896292838,-0.600515796605724,-2.7720835101503,0.0891882123150089
56.1899999999974,-8.87988162827707,1.88940258281773,0.0446204224556652,-0.514341406517985,-2.79542558642926,0.122445165972664
56.2899999999974,-8.90996474686864,1.07837087892973,0.0469953648701278,-0.423515928623651,-2.84094092028908,-0.109895712866442
56.3899999999974,-8.09477936792801,1.15039920605184,0.0983025150328842,-0.340249265646107,-2.97929355989007,0.0263200143516119
56.4899999999973,-8.24651229789263,0.843935618161209,-0.000119866062703977,-0.238412929222727,-2.89986881821689,-0.0107091467985747
56.5899999999973,-8.74335539711382,-0.358936547544792,0.331268019783494,-0.142391721652257,-2.93279100885427,-0.0435885904918552
56.6899999999973,-8.15543279507749,-0.0706395303990913,-0.336283087921146,-0.042602424131689,-2.95391593176359,8.51728346558913e-05
56.7899999999973,-8.75914190396034,0.258947511011915,-0.0127316603481802,0.051779457516441,-2.91522535033118,0.272390903194023
56.8899999999973,-8.12694788369212,-0.841984389286137,-0.544552084249261,0.147039381268375,-2.87768605245546,-0.264476734801318
56.9899999999972,-8.62856532853968,-1.17058269674957,-0.165737093617025,0.256665260106542,-3.03632453810795,-0.08023336655271
57.0899999999972,-8.33591215898397,-1.69727834687716,-0.168632333357635,0.340187333773661,-2.850018852639,-0.0859733509221881
57.1899999999972,-8.6621460827535,-1.97376899835694,-0.250231622909013,0.452023851142335,-2.98352804260163,0.122855495434715
57.2899999999972,-8.98300874754714,-1.85420092280582,-0.768125180345777,0.516626827639284,-2.77468414154532,-0.147938402731516
57.3899999999972,-8.28445206926821,-1.77404343314052,-0.0255782205656203,0.63070874971106,-2.85562462076027,0.128929700440688
57.4899999999971,-8.28138458170649,-1.7825026059188,0.12082620784193,0.715170274430829,-2.78705905611958,0.0928057535267283
