time_imu_sec,ax_mpsps,ay_mpsps,az_mpsps,gx_radps,gy_radps,gz_radps
50.5899999999985,-0.0311064,1.6821384,9.6860544,0.0196349540849362,0.0370882466048795,0.34470252726888
50.5999999999985,-0.0191424,1.7993856,9.6932328,0.011999138607461,0.0479965544298441,0.347975019616369
50.6099999999985,0.0382848,1.7036736,9.7195536,0.011999138607461,0.0425424005173618,0.345793358051377
50.6199999999985,-0.0765696,1.8807408,9.7123752,0.0141808001724539,0.0458148928648512,0.351247511963859
50.6299999999985,-0.0071784,1.806564,9.6812688,0.0098174770424681,0.0414515697348653,0.341430034921391
50.6399999999985,0.0550344,1.8352776,9.6381984,0.0163624617374468,0.0479965544298441,0.34470252726888
50.6499999999985,0.0047856,1.7730648,9.7004112,0.0207257848674327,0.0436332312998582,0.347975019616369
50.6599999999985,0.035892,1.7730648,9.7243392,0.011999138607461,0.0447240620823547,0.347975019616369
50.6699999999985,-0.023928,1.7874216,9.666912,0.0174532925199433,0.0436332312998582,0.352338342746355
50.6799999999985,0.1004976,1.7898144,9.7434816,0.0174532925199433,0.0436332312998582,0.343611696486384
50.6899999999985,0.0406776,1.7539224,9.6836616,0.0141808001724539,0.0338157542573901,0.347975019616369
50.6999999999985,-0.011964,1.7969928,9.7721952,0.0130899693899575,0.0490873852123405,0.341430034921391
50.7099999999985,-0.023928,1.7802432,9.7051968,0.00872664625997165,0.0414515697348653,0.341430034921391
50.7199999999985,0.0047856,1.7658864,9.666912,0.00763581547747519,0.0458148928648512,0.346884188833873
50.7299999999985,0.0430704,1.7323872,9.7291248,0.0130899693899575,0.0447240620823547,0.339248373356398
50.7399999999985,0.0311064,1.8041712,9.5616288,0.0109083078249646,0.0403607389523689,0.349065850398866
50.7499999999985,-0.0813552,1.7180304,9.6118776,0.0163624617374468,0.0479965544298441,0.350156681181362
50.7599999999985,-0.023928,1.8113496,9.7004112,0.0185441233024398,0.0414515697348653,0.345793358051377
50.7699999999985,-0.0263208,1.8400632,9.7817664,0.0141808001724539,0.0469057236473476,0.34470252726888
50.7799999999985,0.035892,1.8257064,9.654948,0.0207257848674327,0.0414515697348653,0.345793358051377
50.7899999999985,0.0646056,1.7443512,9.6501624,0.0109083078249646,0.0436332312998582,0.346884188833873
50.7999999999985,-0.0885336,1.7539224,9.7315176,0.0174532925199433,0.050178215994837,0.343611696486384
50.8099999999985,0,1.7993856,9.7458744,0.0152716309549504,0.0392699081698724,0.34470252726888
50.8199999999985,0.0646056,1.8448488,9.7075896,0.0163624617374468,0.0414515697348653,0.343611696486384
50.8299999999985,0.0215352,1.8257064,9.7051968,0.0185441233024398,0.0447240620823547,0.352338342746355
50.8399999999985,-0.0047856,1.85442,9.619056,0.0130899693899575,0.0469057236473476,0.34470252726888
50.8499999999985,0.0047856,1.7156376,9.7721952,0.0141808001724539,0.0479965544298441,0.343611696486384
50.8599999999985,-0.0311064,1.8352776,9.6860544,0.0163624617374468,0.0414515697348653,0.34470252726888
50.8699999999984,-0.0095712,1.8687768,9.7123752,0.00872664625997165,0.0425424005173618,0.349065850398866
50.8799999999984,-0.0047856,1.8017784,9.6860544,0.0163624617374468,0.0436332312998582,0.345793358051377
50.8899999999984,0.0526416,1.8328848,9.69084,0.0163624617374468,0.0447240620823547,0.346884188833873
50.8999999999984,0.0669984,1.8328848,9.7195536,0.0163624617374468,0.0425424005173618,0.346884188833873
50.9099999999984,0.1052832,1.770672,9.6501624,0.0185441233024398,0.0490873852123405,0.351247511963859
50.9199999999984,0.0311064,1.818528,9.6334128,0.0130899693899575,0.0447240620823547,0.350156681181362
50.9299999999984,-0.0382848,1.7778504,9.69084,0.0152716309549504,0.0414515697348653,0.351247511963859
50.9399999999984,-0.0382848,1.8137424,9.6693048,0.0152716309549504,0.0392699081698724,0.347975019616369
50.9499999999984,0.0574272,1.7491368,9.6693048,0.0130899693899575,0.0447240620823547,0.346884188833873
50.9599999999984,-0.0071784,1.8233136,9.702804,0.0141808001724539,0.0425424005173618,0.346884188833873
50.9699999999984,0.0047856,1.7993856,9.7195536,0.0130899693899575,0.0392699081698724,0.34470252726888
50.9799999999984,0.0646056,1.7754576,9.7171608,0.0152716309549504,0.0469057236473476,0.34470252726888
50.9899999999984,0.0526416,1.6964952,9.63102,0.0141808001724539,0.0458148928648512,0.349065850398866
50.9999999999984,-0.0215352,1.7874216,9.7793736,0.0141808001724539,0.0392699081698724,0.349065850398866
51.0099999999984,-0.1004976,1.7802432,9.6645192,0.0185441233024398,0.0436332312998582,0.349065850398866
51.0199999999984,-0.083748,1.7922072,9.7123752,0.0185441233024398,0.0447240620823547,0.346884188833873
51.0299999999984,-0.023928,1.758708,9.6980184,0.0174532925199433,0.0469057236473476,0.345793358051377
51.0399999999984,0.0071784,1.7898144,9.7769808,0.0141808001724539,0.0458148928648512,0.34470252726888
51.0499999999984,0.071784,1.7969928,9.6477696,0.0207257848674327,0.0425424005173618,0.341430034921391
51.0599999999984,-0.0047856,1.7969928,9.6501624,0.0174532925199433,0.0447240620823547,0.343611696486384
51.0699999999984,-0.0454632,1.8352776,9.7195536,0.0109083078249646,0.0447240620823547,0.34470252726888
51.0799999999984,0.0382848,1.758708,9.6405912,0.00872664625997165,0.0436332312998582,0.341430034921391
51.0899999999984,-0.0741768,1.806564,9.6932328,0.0152716309549504,0.0392699081698724,0.34470252726888
51.0999999999984,0.0047856,1.7539224,9.7841592,0.0174532925199433,0.0425424005173618,0.345793358051377
51.1099999999984,-0.0430704,1.7491368,9.7339104,0.0130899693899575,0.0458148928648512,0.347975019616369
51.1199999999984,-0.047856,1.8017784,9.595128,0.0174532925199433,0.0436332312998582,0.341430034921391
51.1299999999984,-0.0646056,1.818528,9.678876,0.0185441233024398,0.0425424005173618,0.349065850398866
51.1399999999984,-0.0909264,1.8041712,9.6381984,0.011999138607461,0.050178215994837,0.354520004311348
51.1499999999984,-0.0406776,1.7611008,9.6501624,0.0141808001724539,0.038179077387376,0.345793358051377
51.1599999999984,0.0382848,1.8400632,9.7099824,0.0185441233024398,0.0414515697348653,0.341430034921391
51.1699999999984,0.035892,1.8950976,9.6621264,0.0141808001724539,0.0425424005173618,0.342520865703887
51.1799999999984,0.0047856,1.7539224,9.7410888,0.0109083078249646,0.0458148928648512,0.346884188833873
51.1899999999984,0.0622128,1.6582104,9.7841592,0.0152716309549504,0.050178215994837,0.350156681181362
51.1999999999984,-0.0023928,1.7969928,9.6932328,0.0196349540849362,0.0447240620823547,0.34470252726888
51.2099999999984,0.1148544,1.866384,9.7363032,0.0174532925199433,0.0479965544298441,0.347975019616369
51.2199999999984,0.0454632,1.7156376,9.6381984,0.0109083078249646,0.0447240620823547,0.34470252726888
51.2299999999984,-0.0574272,1.7658864,9.6693048,0.0163624617374468,0.0414515697348653,0.346884188833873
51.2399999999984,-0.0167496,1.7922072,9.7434816,0.0163624617374468,0.0447240620823547,0.345793358051377
51.2499999999984,0.0454632,1.7922072,9.7099824,0.0130899693899575,0.0479965544298441,0.345793358051377
51.2599999999984,-0.05982,1.8448488,9.6812688,0.0098174770424681,0.0469057236473476,0.342520865703887
51.2699999999984,0.0502488,1.7515296,9.738696,0.011999138607461,0.0458148928648512,0.345793358051377
51.2799999999984,-0.023928,1.7730648,9.6358056,0.011999138607461,0.0469057236473476,0.343611696486384
51.2899999999984,0.047856,1.7993856,9.702804,0.0152716309549504,0.0458148928648512,0.347975019616369
51.2999999999984,0.0311064,1.7611008,9.6525552,0.0218166156499291,0.0458148928648512,0.352338342746355
51.3099999999984,-0.0167496,1.8017784,9.6238416,0.0152716309549504,0.0458148928648512,0.346884188833873
51.3199999999984,0.0311064,1.7371728,9.7315176,0.0098174770424681,0.0436332312998582,0.34470252726888
51.3299999999984,0.0669984,1.7850288,9.7458744,0.0196349540849362,0.0458148928648512,0.343611696486384
51.3399999999984,0.023928,1.770672,9.6453768,0.0109083078249646,0.0392699081698724,0.350156681181362
51.3499999999984,0.0813552,1.7969928,9.7123752,0.0152716309549504,0.0479965544298441,0.343611696486384
51.3599999999984,-0.0526416,1.8280992,9.7315176,0.0130899693899575,0.0469057236473476,0.347975019616369
51.3699999999983,0.023928,1.7754576,9.654948,0.0098174770424681,0.0436332312998582,0.342520865703887
51.3799999999983,0.0693912,1.8448488,9.7243392,0.0141808001724539,0.0425424005173618,0.343611696486384
51.3899999999983,0.0023928,1.8137424,9.7602312,0.011999138607461,0.0479965544298441,0.34470252726888
51.3999999999983,0.0334992,1.7874216,9.7291248,0.0218166156499291,0.0490873852123405,0.343611696486384
51.4099999999983,-0.035892,1.7682792,9.6740904,0.0152716309549504,0.0458148928648512,0.349065850398866
51.4199999999983,0.0406776,1.7778504,9.6693048,0.0152716309549504,0.0436332312998582,0.350156681181362
51.4299999999983,0.035892,1.7419584,9.6597336,0.0163624617374468,0.0436332312998582,0.349065850398866
51.4399999999983,-0.083748,1.8639912,9.6501624,0.0141808001724539,0.0458148928648512,0.345793358051377
51.4499999999983,0.0502488,1.8472416,9.7339104,0.0130899693899575,0.0425424005173618,0.346884188833873
51.4599999999983,-0.0287136,1.7658864,9.6501624,0.0196349540849362,0.0436332312998582,0.34470252726888
51.4699999999983,-0.011964,1.782636,9.6358056,0.0152716309549504,0.0436332312998582,0.346884188833873
51.4799999999983,0.0334992,1.7204232,9.6860544,0.0141808001724539,0.0479965544298441,0.34470252726888
51.4899999999983,0.035892,1.7850288,9.6836616,0.0109083078249646,0.0436332312998582,0.342520865703887
51.4999999999983,0.0263208,1.8161352,9.6166632,0.0163624617374468,0.0436332312998582,0.341430034921391
51.5099999999983,0.0622128,1.7993856,9.6573408,0.00872664625997165,0.0469057236473476,0.34470252726888
51.5199999999983,0.0406776,1.7323872,9.7363032,0.0185441233024398,0.0425424005173618,0.34470252726888
51.5299999999983,0.0215352,1.6486392,9.666912,0.0130899693899575,0.0392699081698724,0.345793358051377
51.5399999999983,0.0454632,1.8496344,9.642984,0.011999138607461,0.0458148928648512,0.342520865703887
51.5499999999983,0.095712,1.7874216,9.6262344,0.0109083078249646,0.0469057236473476,0.347975019616369
51.5599999999983,-0.0526416,1.7993856,9.678876,0.0130899693899575,0.0425424005173618,0.34470252726888
51.5699999999983,-0.023928,1.7682792,9.5712,0.0163624617374468,0.0436332312998582,0.349065850398866
51.5799999999983,0.0263208,1.7946,9.6645192,0.0174532925199433,0.0436332312998582,0.349065850398866
51.5899999999983,0.0311064,1.7898144,9.6501624,0.0130899693899575,0.0436332312998582,0.346884188833873
51.5999999999983,0.0143568,1.7634936,9.6046992,0.0163624617374468,0.0447240620823547,0.347975019616369
51.6099999999983,-0.0693912,1.7802432,9.6525552,0.0152716309549504,0.0392699081698724,0.343611696486384
51.6199999999983,-0.05982,1.8376704,9.666912,0.0163624617374468,0.0469057236473476,0.342520865703887
51.6299999999983,0.0574272,1.770672,9.6381984,0.0109083078249646,0.0425424005173618,0.349065850398866
51.6399999999983,0.0311064,1.7276016,9.7051968,0.0098174770424681,0.0490873852123405,0.345793358051377
51.6499999999983,0.0095712,1.8257064,9.7219464,0.00872664625997165,0.0479965544298441,0.343611696486384
51.6599999999983,0.0215352,1.7180304,9.6238416,0.0141808001724539,0.0469057236473476,0.345793358051377
51.6699999999983,0.0502488,1.7969928,9.6453768,0.0163624617374468,0.0447240620823547,0.34470252726888
51.6799999999983,-0.0789624,1.7850288,9.6166632,0.0163624617374468,0.0403607389523689,0.342520865703887
51.6899999999983,-0.0382848,1.7922072,9.607092,0.0174532925199433,0.0447240620823547,0.343611696486384
51.6999999999983,-0.0287136,1.7299944,9.6453768,0.0174532925199433,0.0479965544298441,0.34470252726888
51.7099999999983,-0.0047856,1.806564,9.6860544,0.0196349540849362,0.0425424005173618,0.346884188833873
51.7199999999983,0.0334992,1.8161352,9.7315176,0.011999138607461,0.0512690467773334,0.347975019616369
51.7299999999983,-0.0406776,1.73478,9.654948,0.0163624617374468,0.0436332312998582,0.342520865703887
51.7399999999983,-0.0502488,1.8400632,9.6597336,0.0163624617374468,0.0447240620823547,0.34470252726888
51.7499999999983,-0.0263208,1.7539224,9.6980184,0.0196349540849362,0.0370882466048795,0.345793358051377
51.7599999999983,0.0191424,1.7276016,9.7769808,0.0174532925199433,0.0490873852123405,0.350156681181362
51.7699999999983,-0.0287136,1.8615984,9.6980184,0.0163624617374468,0.0490873852123405,0.352338342746355
51.7799999999983,0.0215352,1.7682792,9.7004112,0.0196349540849362,0.0425424005173618,0.351247511963859
51.7899999999983,-0.0287136,1.710852,9.6046992,0.0152716309549504,0.0425424005173618,0.347975019616369
51.7999999999983,0.0334992,1.7874216,9.7530528,0.0163624617374468,0.0469057236473476,0.339248373356398
51.8099999999983,0.05982,1.8280992,9.7195536,0.0174532925199433,0.0512690467773334,0.345793358051377
51.8199999999983,0.0765696,1.7395656,9.738696,0.0185441233024398,0.0392699081698724,0.340339204138894
51.8299999999983,0.0311064,1.8328848,9.6740904,0.0185441233024398,0.0447240620823547,0.350156681181362
51.8399999999983,-0.1124616,1.8041712,9.6956256,0.0163624617374468,0.0349065850398866,0.34470252726888
51.8499999999983,0.0334992,1.8017784,9.6980184,0.0141808001724539,0.0425424005173618,0.347975019616369
51.8599999999983,-0.0167496,1.7539224,9.6836616,0.0130899693899575,0.0469057236473476,0.343611696486384
51.8699999999982,0.0813552,1.7682792,9.6764832,0.0185441233024398,0.0414515697348653,0.354520004311348
51.8799999999982,-0.0622128,1.806564,9.69084,0.0174532925199433,0.0425424005173618,0.341430034921391
51.8899999999982,0.0071784,1.758708,9.6118776,0.0130899693899575,0.0447240620823547,0.347975019616369
51.8999999999982,0.0669984,1.698888,9.7051968,0.0141808001724539,0.0436332312998582,0.349065850398866
51.9099999999982,-0.0215352,1.7204232,9.7458744,0.0163624617374468,0.0479965544298441,0.338157542573901
51.9199999999982,-0.011964,1.7491368,9.7195536,0.0185441233024398,0.0490873852123405,0.347975019616369
51.9299999999982,-0.0454632,1.7946,9.6453768,0.0152716309549504,0.0436332312998582,0.342520865703887
51.9399999999982,0.0454632,1.7946,9.6405912,0.0174532925199433,0.0458148928648512,0.347975019616369
51.9499999999982,-0.0430704,1.830492,9.6932328,0.0141808001724539,0.0479965544298441,0.350156681181362
51.9599999999982,0.0526416,1.770672,9.7219464,0.0185441233024398,0.0425424005173618,0.341430034921391
51.9699999999982,0.0502488,1.7730648,9.6621264,0.0109083078249646,0.0425424005173618,0.346884188833873
51.9799999999982,-0.0646056,1.7132448,9.6884472,0.0109083078249646,0.0414515697348653,0.345793358051377
51.9899999999982,-0.0071784,1.7084592,9.7243392,0.0196349540849362,0.0403607389523689,0.341430034921391
51.9999999999982,0.0191424,1.7922072,9.6262344,0.0098174770424681,0.0414515697348653,0.34470252726888
52.0099999999982,-0.071784,1.8352776,9.69084,0.0196349540849362,0.0425424005173618,0.342520865703887
52.0199999999982,-0.0167496,1.7180304,9.714768,0.0185441233024398,0.0403607389523689,0.346884188833873
52.0299999999982,-0.0502488,1.7611008,9.6884472,0.011999138607461,0.0458148928648512,0.347975019616369
52.0399999999982,-0.0143568,1.7515296,9.6740904,0.0130899693899575,0.0414515697348653,0.341430034921391
52.0499999999982,0.0765696,1.8233136,9.6405912,0.0141808001724539,0.0447240620823547,0.347975019616369
52.0599999999982,0.0574272,1.8041712,9.6836616,0.0098174770424681,0.0414515697348653,0.342520865703887
52.0699999999982,-0.023928,1.7156376,9.7315176,0.0185441233024398,0.0469057236473476,0.352338342746355
52.0799999999982,-0.0430704,1.710852,9.6860544,0.0163624617374468,0.0392699081698724,0.347975019616369
52.0899999999982,0.0095712,1.7969928,9.5807712,0.0141808001724539,0.0425424005173618,0.343611696486384
52.0999999999982,-0.0263208,1.770672,9.6094848,0.0163624617374468,0.0436332312998582,0.340339204138894
52.1099999999982,0.0885336,1.8233136,9.6956256,0.011999138607461,0.0436332312998582,0.355610835093845
52.1199999999982,0.0191424,1.7443512,9.7075896,0.00872664625997165,0.0447240620823547,0.349065850398866
52.1299999999982,0.0143568,1.7539224,9.642984,0.0152716309549504,0.0458148928648512,0.349065850398866
52.1399999999982,0.023928,1.7634936,9.7698024,0.0196349540849362,0.0458148928648512,0.346884188833873
52.1499999999982,0.0287136,1.806564,9.6716976,0.0141808001724539,0.0469057236473476,0.349065850398866
52.1599999999982,0.0095712,1.6414608,9.6764832,0.0185441233024398,0.0414515697348653,0.34470252726888
52.1699999999982,-0.0191424,1.7802432,9.6764832,0.0218166156499291,0.0512690467773334,0.34470252726888
52.1799999999982,-0.0191424,1.8257064,9.642984,0.0163624617374468,0.0425424005173618,0.347975019616369
52.1899999999982,-0.011964,1.7730648,9.6166632,0.0152716309549504,0.0469057236473476,0.347975019616369
52.1999999999982,-0.011964,1.7611008,9.5735928,0.0174532925199433,0.050178215994837,0.347975019616369
52.2099999999982,-0.0095712,1.7850288,9.7889448,0.0130899693899575,0.0458148928648512,0.34470252726888
52.2199999999982,0.0813552,1.7204232,9.6214488,0.011999138607461,0.0458148928648512,0.34470252726888
52.2299999999982,-0.0143568,1.8041712,9.6860544,0.0207257848674327,0.0436332312998582,0.350156681181362
52.2399999999982,0.011964,1.8831336,9.5855568,0.0130899693899575,0.0414515697348653,0.34470252726888
52.2499999999982,-0.083748,1.7969928,9.6262344,0.0141808001724539,0.0414515697348653,0.34470252726888
52.2599999999982,0.0646056,1.7922072,9.702804,0.0207257848674327,0.0425424005173618,0.347975019616369
52.2699999999982,-0.0622128,1.8113496,9.7650168,0.0174532925199433,0.0436332312998582,0.349065850398866
52.2799999999982,-0.035892,1.7898144,9.7051968,0.0196349540849362,0.0414515697348653,0.34470252726888
52.2899999999982,0.0287136,1.830492,9.7195536,0.0141808001724539,0.0436332312998582,0.34470252726888
52.2999999999982,-0.0885336,1.7563152,9.6453768,0.0163624617374468,0.0403607389523689,0.337066711791405
52.3099999999982,-0.0382848,1.8089568,9.738696,0.0218166156499291,0.0425424005173618,0.342520865703887
52.3199999999982,0.0406776,1.8400632,9.7841592,0.011999138607461,0.0479965544298441,0.343611696486384
52.3299999999982,0.011964,1.8328848,9.6716976,0.0185441233024398,0.0403607389523689,0.346884188833873
52.3399999999982,0.0143568,1.7730648,9.6381984,0.0130899693899575,0.0403607389523689,0.343611696486384
52.3499999999982,-0.0574272,1.7682792,9.6046992,0.00872664625997165,0.0447240620823547,0.341430034921391
52.3599999999982,-0.0311064,1.7898144,9.7913376,0.0130899693899575,0.0458148928648512,0.349065850398866
52.3699999999982,0.0502488,1.8041712,9.642984,0.0141808001724539,0.0469057236473476,0.351247511963859
52.3799999999981,0.0885336,1.7922072,9.6836616,0.0109083078249646,0.0436332312998582,0.352338342746355
52.3899999999981,-0.035892,1.7754576,9.642984,0.0130899693899575,0.0458148928648512,0.347975019616369
52.3999999999981,-0.0287136,1.782636,9.6597336,0.0141808001724539,0.050178215994837,0.346884188833873
52.4099999999981,-0.0023928,1.7443512,9.6142704,0.0141808001724539,0.0469057236473476,0.347975019616369
52.4199999999981,0.0311064,1.7539224,9.75066,0.0141808001724539,0.0403607389523689,0.346884188833873
52.4299999999981,0.0023928,1.8041712,9.6716976,0.0196349540849362,0.0436332312998582,0.338157542573901
52.4399999999981,-0.0095712,1.830492,9.6884472,0.0163624617374468,0.0490873852123405,0.346884188833873
52.4499999999981,-0.0334992,1.8328848,9.6405912,0.0185441233024398,0.0414515697348653,0.345793358051377
52.4599999999981,-0,1.7754576,9.6740904,0.0163624617374468,0.0458148928648512,0.345793358051377
52.4699999999981,0.0143568,1.8257064,9.6046992,0.0174532925199433,0.0447240620823547,0.346884188833873
52.4799999999981,0.0095712,1.7969928,9.654948,0.0130899693899575,0.0469057236473476,0.346884188833873
52.4899999999981,0.0430704,1.8280992,9.6621264,0.0130899693899575,0.0436332312998582,0.342520865703887
52.4999999999981,0.0023928,1.7946,9.6597336,0.0174532925199433,0.0469057236473476,0.346884188833873
52.5099999999981,-0.0023928,1.7180304,9.7482672,0.0141808001724539,0.0392699081698724,0.34470252726888
52.5199999999981,0.0574272,1.7443512,9.7219464,0.011999138607461,0.0436332312998582,0.34470252726888
52.5299999999981,-0.011964,1.7802432,9.7004112,0.0196349540849362,0.0447240620823547,0.347975019616369
52.5399999999981,0.0382848,1.8209208,9.6621264,0.0130899693899575,0.0403607389523689,0.342520865703887
52.5499999999981,0.0071784,1.7658864,9.7243392,0.0130899693899575,0.0425424005173618,0.343611696486384
52.5599999999981,0.0765696,1.8376704,9.6932328,0.0130899693899575,0.0469057236473476,0.346884188833873
52.5699999999981,0.0885336,1.8328848,9.7482672,0.0196349540849362,0.0425424005173618,0.347975019616369
52.5799999999981,-0.0311064,1.7993856,9.702804,0.0141808001724539,0.0436332312998582,0.347975019616369
52.5899999999981,0.0023928,1.8209208,9.7315176,0.0130899693899575,0.0458148928648512,0.354520004311348
52.5999999999981,-0.0263208,1.842456,9.6118776,0.0130899693899575,0.0414515697348653,0.342520865703887
52.6099999999981,0.0095712,1.758708,9.5927352,0.0163624617374468,0.0458148928648512,0.342520865703887
52.6199999999981,0.0311064,1.7802432,9.69084,0.0163624617374468,0.0479965544298441,0.346884188833873
52.6299999999981,-0.0406776,1.758708,9.7075896,0.0163624617374468,0.0490873852123405,0.346884188833873
52.6399999999981,-0.0550344,1.8089568,9.6621264,0.0163624617374468,0.0469057236473476,0.34470252726888
52.6499999999981,-0.011964,1.7634936,9.6334128,0.0141808001724539,0.038179077387376,0.345793358051377
52.6599999999981,0.0622128,1.806564,9.7530528,0.0130899693899575,0.0425424005173618,0.340339204138894
52.6699999999981,-0.0263208,1.8855264,9.6693048,0.0152716309549504,0.038179077387376,0.346884188833873
52.6799999999981,-0.0406776,1.7874216,9.7123752,0.0163624617374468,0.0469057236473476,0.34470252726888
52.6899999999981,-0.0191424,1.770672,9.654948,0.00763581547747519,0.0458148928648512,0.351247511963859
52.6999999999981,-0.0311064,1.7850288,9.69084,0.0163624617374468,0.0469057236473476,0.343611696486384
52.7099999999981,-0.0885336,1.7563152,9.5664144,0.011999138607461,0.0458148928648512,0.34470252726888
52.7199999999981,0.0263208,1.73478,9.6621264,0.0141808001724539,0.0458148928648512,0.346884188833873
52.7299999999981,0.0071784,1.782636,9.7315176,0.0196349540849362,0.0447240620823547,0.346884188833873
52.7399999999981,0.0765696,1.7323872,9.6932328,0.0185441233024398,0.0436332312998582,0.341430034921391
52.7499999999981,0.0071784,1.7754576,9.6525552,0.0185441233024398,0.0469057236473476,0.34470252726888
52.7599999999981,0.0263208,1.7156376,9.714768,0.0152716309549504,0.0425424005173618,0.352338342746355
52.7699999999981,-0.0526416,1.7419584,9.6740904,0.0109083078249646,0.0469057236473476,0.341430034921391
52.7799999999981,0.0430704,1.7611008,9.7123752,0.0141808001724539,0.0436332312998582,0.343611696486384
52.7899999999981,-0.0263208,1.7969928,9.7075896,0.0130899693899575,0.0425424005173618,0.345793358051377
52.7999999999981,0.0215352,1.7132448,9.6453768,0.0163624617374468,0.0414515697348653,0.34470252726888
52.8099999999981,0.0143568,1.782636,9.678876,0.0152716309549504,0.0447240620823547,0.346884188833873
52.8199999999981,0.0669984,1.7084592,9.7051968,0.0207257848674327,0.0469057236473476,0.351247511963859
52.8299999999981,-0.0789624,1.6247112,9.7195536,0.0185441233024398,0.0414515697348653,0.350156681181362
52.8399999999981,0.0263208,1.878348,9.6262344,0.0185441233024398,0.0469057236473476,0.350156681181362
52.8499999999981,-0.011964,1.770672,9.7004112,0.0174532925199433,0.0458148928648512,0.339248373356398
52.8599999999981,-0.0143568,1.7922072,9.642984,0.0141808001724539,0.0490873852123405,0.34470252726888
52.8699999999981,-0.0143568,1.746744,9.678876,0.0250891079974185,0.0458148928648512,0.342520865703887
52.879999999998,0.05982,1.7682792,9.7195536,0.0174532925199433,0.0403607389523689,0.347975019616369
52.889999999998,-0.0430704,1.7874216,9.666912,0.0152716309549504,0.0436332312998582,0.346884188833873
52.899999999998,0.0311064,1.8352776,9.6980184,0.0141808001724539,0.0414515697348653,0.351247511963859
52.909999999998,-0.0502488,1.7730648,9.7051968,0.0185441233024398,0.0447240620823547,0.34470252726888
52.919999999998,-0.0430704,1.7802432,9.69084,0.0130899693899575,0.0425424005173618,0.346884188833873
52.929999999998,-0.035892,1.8257064,9.654948,0.0163624617374468,0.0425424005173618,0.340339204138894
52.939999999998,-0.0095712,1.7371728,9.7650168,0.0174532925199433,0.0403607389523689,0.345793358051377
52.949999999998,0.0741768,1.7180304,9.7195536,0.00872664625997165,0.050178215994837,0.349065850398866
52.959999999998,0.0215352,1.7898144,9.6860544,0.0152716309549504,0.0425424005173618,0.350156681181362
52.969999999998,-0.095712,1.8472416,9.8009088,0.0130899693899575,0.0436332312998582,0.350156681181362
52.979999999998,0.0023928,1.7778504,9.7554456,0.0185441233024398,0.0436332312998582,0.34470252726888
52.989999999998,0.0430704,1.8592056,9.6980184,0.0130899693899575,0.0414515697348653,0.351247511963859
52.999999999998,-0.1411752,1.7682792,9.6980184,0.0174532925199433,0.0414515697348653,0.345793358051377
53.009999999998,0.0454632,1.7778504,9.7099824,0.0152716309549504,0.0479965544298441,0.342520865703887
53.019999999998,-0.0167496,1.782636,9.7075896,0.0130899693899575,0.0447240620823547,0.346884188833873
53.029999999998,-0.0287136,1.7993856,9.6597336,0.0185441233024398,0.0436332312998582,0.347975019616369
53.039999999998,0.0669984,1.8233136,9.6142704,0.0185441233024398,0.0414515697348653,0.34470252726888
53.049999999998,-0.0263208,1.7395656,9.7243392,0.0141808001724539,0.0436332312998582,0.346884188833873
53.059999999998,0.0287136,1.8113496,9.6956256,0.0163624617374468,0.0447240620823547,0.34470252726888
53.069999999998,0.0023928,1.8137424,9.7123752,0.0141808001724539,0.0458148928648512,0.346884188833873
53.079999999998,0.0311064,1.7850288,9.7363032,0.0141808001724539,0.0447240620823547,0.342520865703887
53.089999999998,0.0526416,1.7850288,9.7339104,0.0163624617374468,0.0414515697348653,0.346884188833873
53.099999999998,0.0263208,1.758708,9.6166632,0.0141808001724539,0.0447240620823547,0.343611696486384
53.109999999998,0.0143568,1.8879192,9.6716976,0.011999138607461,0.0414515697348653,0.346884188833873
53.119999999998,-0.0933192,1.7563152,9.6573408,0.0152716309549504,0.0414515697348653,0.345793358051377
53.129999999998,0.0215352,1.722816,9.7099824,0.0174532925199433,0.0458148928648512,0.343611696486384
53.139999999998,-0.035892,1.830492,9.7075896,0.0185441233024398,0.0469057236473476,0.346884188833873
53.149999999998,-0.071784,1.6917096,9.6836616,0.0174532925199433,0.0469057236473476,0.343611696486384
53.159999999998,0.071784,1.8209208,9.7243392,0.0152716309549504,0.0425424005173618,0.349065850398866
53.169999999998,0.0191424,1.7658864,9.714768,0.0141808001724539,0.0447240620823547,0.346884188833873
53.179999999998,-0.0646056,1.7563152,9.6956256,0.0207257848674327,0.0469057236473476,0.351247511963859
53.189999999998,-0.0167496,1.8089568,9.666912,0.0152716309549504,0.0425424005173618,0.34470252726888
53.199999999998,0.0191424,1.7993856,9.6716976,0.0196349540849362,0.0447240620823547,0.345793358051377
53.209999999998,-0.023928,1.7084592,9.678876,0.0130899693899575,0.038179077387376,0.343611696486384
53.219999999998,-0.0311064,1.9070616,9.6740904,0.0141808001724539,0.0425424005173618,0.34470252726888
53.229999999998,-0.0406776,1.8209208,9.6716976,0.0185441233024398,0.0479965544298441,0.353429173528852
53.239999999998,-0.0669984,1.7874216,9.6812688,0.0196349540849362,0.0392699081698724,0.34470252726888
53.249999999998,0.0550344,1.7012808,9.69084,0.00654498469497874,0.0436332312998582,0.342520865703887
53.259999999998,0.0765696,1.8113496,9.6118776,0.0141808001724539,0.0458148928648512,0.347975019616369
53.269999999998,-0.0167496,1.8017784,9.7004112,0.0174532925199433,0.050178215994837,0.341430034921391
